DateID,StateProvinceID,StateProvinceCode,StateProvinceName,CountryRegionName,ProvinceLat,ProvinceLong,ProductCount,OrderCount,TotalDiscount,CustomerCount,TotalSale
20140202,9,CA ,California,United States,36.7014631,-118.755997,22,13,0.0,13,14625.349999999999
20140203,9,CA ,California,United States,36.7014631,-118.755997,29,13,0.0,13,2430.08
20140204,9,CA ,California,United States,36.7014631,-118.755997,34,13,0.0,13,8184.74
20140205,9,CA ,California,United States,36.7014631,-118.755997,27,10,0.0,10,6873.96
20140206,9,CA ,California,United States,36.7014631,-118.755997,47,19,0.0,19,16504.08
20140207,9,CA ,California,United States,36.7014631,-118.755997,19,9,0.0,9,8682.08
20140208,9,CA ,California,United States,36.7014631,-118.755997,36,14,0.0,14,14085.91
20140209,9,CA ,California,United States,36.7014631,-118.755997,37,15,0.0,15,18702.879999999997
20140210,9,CA ,California,United States,36.7014631,-118.755997,45,16,0.0,16,14709.41
20140211,9,CA ,California,United States,36.7014631,-118.755997,45,16,0.0,16,12463.09
20140212,9,CA ,California,United States,36.7014631,-118.755997,33,14,0.0,14,8698.78
20140213,9,CA ,California,United States,36.7014631,-118.755997,21,10,0.0,10,3918.95
20140214,9,CA ,California,United States,36.7014631,-118.755997,28,9,0.0,9,8940.72
20140215,9,CA ,California,United States,36.7014631,-118.755997,14,7,0.0,7,6957.9
20140216,9,CA ,California,United States,36.7014631,-118.755997,37,16,0.0,16,16764.36
20140217,9,CA ,California,United States,36.7014631,-118.755997,38,14,0.0,14,13474.53
20140218,9,CA ,California,United States,36.7014631,-118.755997,28,13,0.0,13,5809.58
20140219,9,CA ,California,United States,36.7014631,-118.755997,23,11,0.0,11,5937.419999999999
20140220,9,CA ,California,United States,36.7014631,-118.755997,42,16,0.0,16,12114.210000000001
20140221,9,CA ,California,United States,36.7014631,-118.755997,20,8,0.0,8,3710.12
20140222,9,CA ,California,United States,36.7014631,-118.755997,22,8,0.0,8,4883.0199999999995
20140223,9,CA ,California,United States,36.7014631,-118.755997,34,15,0.0,15,6524.52
20140224,9,CA ,California,United States,36.7014631,-118.755997,54,19,0.0,19,15988.989999999998
20140225,9,CA ,California,United States,36.7014631,-118.755997,30,9,0.0,9,4112.34
20140226,9,CA ,California,United States,36.7014631,-118.755997,19,9,0.0,9,4995.12
20140227,9,CA ,California,United States,36.7014631,-118.755997,38,11,0.0,11,13902.56
20140228,9,CA ,California,United States,36.7014631,-118.755997,37,19,0.0,19,22060.489999999998
20140301,9,CA ,California,United States,36.7014631,-118.755997,728,22,593.770538,22,267627.375862
20140302,9,CA ,California,United States,36.7014631,-118.755997,27,9,0.0,9,5273.09
20140303,9,CA ,California,United States,36.7014631,-118.755997,35,14,0.0,14,11651.630000000001
20140304,9,CA ,California,United States,36.7014631,-118.755997,28,13,0.0,13,7162.829999999999
20140305,9,CA ,California,United States,36.7014631,-118.755997,17,7,0.0,7,5867.91
20140306,9,CA ,California,United States,36.7014631,-118.755997,59,21,0.0,21,21555.57
20140307,9,CA ,California,United States,36.7014631,-118.755997,30,14,0.0,14,7078.2
20140308,9,CA ,California,United States,36.7014631,-118.755997,36,16,0.0,16,9896.6
20140309,9,CA ,California,United States,36.7014631,-118.755997,32,13,0.0,13,11602.57
20140310,9,CA ,California,United States,36.7014631,-118.755997,18,7,0.0,7,3309.32
20140311,9,CA ,California,United States,36.7014631,-118.755997,36,17,0.0,17,10766.04
20140312,9,CA ,California,United States,36.7014631,-118.755997,21,10,0.0,10,6759.2
20140313,9,CA ,California,United States,36.7014631,-118.755997,18,8,0.0,8,1436.45
20140314,9,CA ,California,United States,36.7014631,-118.755997,44,17,0.0,17,16575.21
20140315,9,CA ,California,United States,36.7014631,-118.755997,42,19,0.0,19,9786.8
20140316,9,CA ,California,United States,36.7014631,-118.755997,41,15,0.0,15,13411.08
20140317,9,CA ,California,United States,36.7014631,-118.755997,35,14,0.0,14,14190.65
20140318,9,CA ,California,United States,36.7014631,-118.755997,30,10,0.0,10,9654.789999999999
20140319,9,CA ,California,United States,36.7014631,-118.755997,49,22,0.0,22,10841.18
20140320,9,CA ,California,United States,36.7014631,-118.755997,32,12,0.0,12,3330.4500000000003
20140321,9,CA ,California,United States,36.7014631,-118.755997,40,17,0.0,16,9120.55
20140322,9,CA ,California,United States,36.7014631,-118.755997,34,16,0.0,16,11866.17
20140323,9,CA ,California,United States,36.7014631,-118.755997,32,12,0.0,12,7541.679999999999
20140324,9,CA ,California,United States,36.7014631,-118.755997,35,12,0.0,12,12606.67
20140325,9,CA ,California,United States,36.7014631,-118.755997,31,15,0.0,15,9591.9
20140326,9,CA ,California,United States,36.7014631,-118.755997,32,13,0.0,13,12647.239999999998
20140327,9,CA ,California,United States,36.7014631,-118.755997,28,13,0.0,13,12831.15
20140328,9,CA ,California,United States,36.7014631,-118.755997,45,17,0.0,17,21101.48
20140329,9,CA ,California,United States,36.7014631,-118.755997,45,16,0.0,16,10844.07
20140330,9,CA ,California,United States,36.7014631,-118.755997,30,12,0.0,12,13695.359999999999
20140331,9,CA ,California,United States,36.7014631,-118.755997,754,31,271.19554200000005,31,308675.070058
20140401,9,CA ,California,United States,36.7014631,-118.755997,59,21,0.0,21,10665.44
20140402,9,CA ,California,United States,36.7014631,-118.755997,42,16,0.0,16,14540.88
20140403,9,CA ,California,United States,36.7014631,-118.755997,55,19,0.0,19,13367.22
20140404,9,CA ,California,United States,36.7014631,-118.755997,45,18,0.0,18,18857.28
20140405,9,CA ,California,United States,36.7014631,-118.755997,37,12,0.0,12,12291.14
20140406,9,CA ,California,United States,36.7014631,-118.755997,32,12,0.0,12,11611.42
20140407,9,CA ,California,United States,36.7014631,-118.755997,57,23,0.0,23,14741.57
20140408,9,CA ,California,United States,36.7014631,-118.755997,59,22,0.0,22,22499.21
20140409,9,CA ,California,United States,36.7014631,-118.755997,44,17,0.0,17,16687.43
20140410,9,CA ,California,United States,36.7014631,-118.755997,27,12,0.0,12,14141.869999999999
20140411,9,CA ,California,United States,36.7014631,-118.755997,48,17,0.0,17,13717.22
20140412,9,CA ,California,United States,36.7014631,-118.755997,20,10,0.0,10,8834.109999999999
20140413,9,CA ,California,United States,36.7014631,-118.755997,42,15,0.0,15,10230.32
20140414,9,CA ,California,United States,36.7014631,-118.755997,41,18,0.0,18,13383.39
20140415,9,CA ,California,United States,36.7014631,-118.755997,30,13,0.0,13,13343.199999999999
20140416,9,CA ,California,United States,36.7014631,-118.755997,34,13,0.0,13,8237.09
20140417,9,CA ,California,United States,36.7014631,-118.755997,29,11,0.0,11,15740.189999999999
20140418,9,CA ,California,United States,36.7014631,-118.755997,52,18,0.0,18,16428.010000000002
20140419,9,CA ,California,United States,36.7014631,-118.755997,45,20,0.0,20,22825.95
20140420,9,CA ,California,United States,36.7014631,-118.755997,58,19,0.0,19,12375.25
20140421,9,CA ,California,United States,36.7014631,-118.755997,34,11,0.0,11,13214.45
20140422,9,CA ,California,United States,36.7014631,-118.755997,27,11,0.0,11,12260.61
20140423,9,CA ,California,United States,36.7014631,-118.755997,30,11,0.0,11,14086.619999999999
20140424,9,CA ,California,United States,36.7014631,-118.755997,39,14,0.0,14,16551.67
20140425,9,CA ,California,United States,36.7014631,-118.755997,33,14,0.0,14,16733.739999999998
20140426,9,CA ,California,United States,36.7014631,-118.755997,31,11,0.0,11,10664.71
20140427,9,CA ,California,United States,36.7014631,-118.755997,23,12,0.0,12,5640.37
20140428,9,CA ,California,United States,36.7014631,-118.755997,19,9,0.0,9,7858.570000000001
20140429,9,CA ,California,United States,36.7014631,-118.755997,49,20,0.0,20,16335.86
20140430,9,CA ,California,United States,36.7014631,-118.755997,44,16,0.0,16,14763.869999999999
20140501,9,CA ,California,United States,36.7014631,-118.755997,1050,26,3411.0355140000006,26,349204.164686
20140502,9,CA ,California,United States,36.7014631,-118.755997,19,8,0.0,8,3417.5899999999997
20140503,9,CA ,California,United States,36.7014631,-118.755997,32,14,0.0,14,13391.07
20140504,9,CA ,California,United States,36.7014631,-118.755997,12,4,0.0,4,2190.4
20140505,9,CA ,California,United States,36.7014631,-118.755997,19,9,0.0,9,9911.09
20140506,9,CA ,California,United States,36.7014631,-118.755997,56,21,0.0,21,20222.0
20140507,9,CA ,California,United States,36.7014631,-118.755997,70,22,0.0,22,25660.98
20140508,9,CA ,California,United States,36.7014631,-118.755997,32,12,0.0,12,7220.28
20140509,9,CA ,California,United States,36.7014631,-118.755997,42,16,0.0,16,21598.26
20140510,9,CA ,California,United States,36.7014631,-118.755997,33,15,0.0,15,9870.619999999999
20140511,9,CA ,California,United States,36.7014631,-118.755997,46,15,0.0,15,12709.39
20140512,9,CA ,California,United States,36.7014631,-118.755997,33,13,0.0,13,12677.849999999999
20140513,9,CA ,California,United States,36.7014631,-118.755997,24,10,0.0,10,4397.63
20140514,9,CA ,California,United States,36.7014631,-118.755997,38,17,0.0,17,19297.93
20140515,9,CA ,California,United States,36.7014631,-118.755997,39,17,0.0,17,15173.109999999999
20140516,9,CA ,California,United States,36.7014631,-118.755997,23,12,0.0,12,12230.91
20140517,9,CA ,California,United States,36.7014631,-118.755997,43,15,0.0,15,13066.009999999998
20140518,9,CA ,California,United States,36.7014631,-118.755997,52,20,0.0,20,12899.99
20140519,9,CA ,California,United States,36.7014631,-118.755997,46,17,0.0,17,15304.669999999998
20140520,9,CA ,California,United States,36.7014631,-118.755997,36,12,0.0,12,11424.53
20140521,9,CA ,California,United States,36.7014631,-118.755997,53,21,0.0,21,18092.04
20140522,9,CA ,California,United States,36.7014631,-118.755997,50,19,0.0,19,19344.57
20140523,9,CA ,California,United States,36.7014631,-118.755997,26,10,0.0,10,9325.1
20140524,9,CA ,California,United States,36.7014631,-118.755997,32,11,0.0,11,11107.23
20140525,9,CA ,California,United States,36.7014631,-118.755997,35,14,0.0,14,10615.96
20140526,9,CA ,California,United States,36.7014631,-118.755997,48,19,0.0,19,23020.57
20140527,9,CA ,California,United States,36.7014631,-118.755997,33,15,0.0,15,13463.519999999999
20140528,9,CA ,California,United States,36.7014631,-118.755997,54,21,0.0,21,22979.03
20140529,9,CA ,California,United States,36.7014631,-118.755997,46,16,0.0,16,16484.61
20140530,9,CA ,California,United States,36.7014631,-118.755997,21,8,0.0,8,6832.69
20140531,9,CA ,California,United States,36.7014631,-118.755997,9,4,0.0,4,248.14000000000001
20140601,9,CA ,California,United States,36.7014631,-118.755997,17,6,0.0,6,371.13
20140602,9,CA ,California,United States,36.7014631,-118.755997,4,2,0.0,2,159.97
20140603,9,CA ,California,United States,36.7014631,-118.755997,7,3,0.0,3,87.49
20140604,9,CA ,California,United States,36.7014631,-118.755997,10,4,0.0,4,135.96
20140605,9,CA ,California,United States,36.7014631,-118.755997,8,3,0.0,3,181.93
20140606,9,CA ,California,United States,36.7014631,-118.755997,9,6,0.0,6,227.7
20140607,9,CA ,California,United States,36.7014631,-118.755997,23,10,0.0,10,446.36
20140608,9,CA ,California,United States,36.7014631,-118.755997,13,6,0.0,6,191.07
20140609,9,CA ,California,United States,36.7014631,-118.755997,17,7,0.0,7,408.57
20140610,9,CA ,California,United States,36.7014631,-118.755997,5,4,0.0,4,93.86
20140611,9,CA ,California,United States,36.7014631,-118.755997,11,6,0.0,6,270.65
20140612,9,CA ,California,United States,36.7014631,-118.755997,6,4,0.0,4,64.22
20140613,9,CA ,California,United States,36.7014631,-118.755997,11,5,0.0,5,371.23
20140614,9,CA ,California,United States,36.7014631,-118.755997,19,8,0.0,8,303.69
20140615,9,CA ,California,United States,36.7014631,-118.755997,16,9,0.0,9,303.64
20140616,9,CA ,California,United States,36.7014631,-118.755997,19,9,0.0,9,501.1
20140617,9,CA ,California,United States,36.7014631,-118.755997,10,4,0.0,4,178.70000000000002
20140618,9,CA ,California,United States,36.7014631,-118.755997,16,7,0.0,7,445.65
20140619,9,CA ,California,United States,36.7014631,-118.755997,17,5,0.0,5,415.86
20140620,9,CA ,California,United States,36.7014631,-118.755997,14,7,0.0,7,325.98
20140621,9,CA ,California,United States,36.7014631,-118.755997,14,5,0.0,5,476.86
20140622,9,CA ,California,United States,36.7014631,-118.755997,9,5,0.0,5,90.71
20140623,9,CA ,California,United States,36.7014631,-118.755997,16,7,0.0,7,255.04
20140624,9,CA ,California,United States,36.7014631,-118.755997,10,7,0.0,7,325.33
20140625,9,CA ,California,United States,36.7014631,-118.755997,27,13,0.0,13,510.23
20140626,9,CA ,California,United States,36.7014631,-118.755997,9,4,0.0,4,172.49
20140627,9,CA ,California,United States,36.7014631,-118.755997,9,4,0.0,4,261.82
20140628,9,CA ,California,United States,36.7014631,-118.755997,18,7,0.0,7,584.11
20140629,9,CA ,California,United States,36.7014631,-118.755997,7,3,0.0,3,120.84
20140630,9,CA ,California,United States,36.7014631,-118.755997,21,10,0.0,10,624.97
20110701,10,CO ,Colorado,United States,38.7251776,-105.607716,68,2,0.0,2,48849.6856
20110801,10,CO ,Colorado,United States,38.7251776,-105.607716,6,1,0.0,1,3427.4236
20111001,10,CO ,Colorado,United States,38.7251776,-105.607716,85,2,0.0,2,55537.352699999996
20111031,10,CO ,Colorado,United States,38.7251776,-105.607716,37,1,0.0,1,25631.9999
20120101,10,CO ,Colorado,United States,38.7251776,-105.607716,53,2,0.0,2,36805.3132
20120129,10,CO ,Colorado,United States,38.7251776,-105.607716,31,1,0.0,1,32554.9324
20120330,10,CO ,Colorado,United States,38.7251776,-105.607716,104,2,0.0,2,76610.5922
20120430,10,CO ,Colorado,United States,38.7251776,-105.607716,30,1,0.0,1,24278.0209
20120530,10,CO ,Colorado,United States,38.7251776,-105.607716,248,1,587.855378,1,62510.309922
20120630,10,CO ,Colorado,United States,38.7251776,-105.607716,536,4,683.4213,4,193123.1955
20120731,10,CO ,Colorado,United States,38.7251776,-105.607716,151,2,56.574708,2,36291.244292
20120830,10,CO ,Colorado,United States,38.7251776,-105.607716,198,1,132.81292000000002,1,48434.26568
20120930,10,CO ,Colorado,United States,38.7251776,-105.607716,456,3,79.809392,3,183910.735408
20121030,10,CO ,Colorado,United States,38.7251776,-105.607716,101,1,21.939225000000004,1,35418.133775
20121130,10,CO ,Colorado,United States,38.7251776,-105.607716,109,1,0.0,1,28063.2571
20121231,10,CO ,Colorado,United States,38.7251776,-105.607716,296,4,288.08833200000004,4,179735.500768
20130128,10,CO ,Colorado,United States,38.7251776,-105.607716,54,1,0.0,1,32553.2291
20130228,10,CO ,Colorado,United States,38.7251776,-105.607716,150,1,99.909524,1,31787.524476
20130330,10,CO ,Colorado,United States,38.7251776,-105.607716,445,4,19.849775,4,210412.09932500002
20130430,10,CO ,Colorado,United States,38.7251776,-105.607716,87,1,0.0,1,29514.1242
20130530,10,CO ,Colorado,United States,38.7251776,-105.607716,312,1,480.974496,1,64785.161304
20130630,10,CO ,Colorado,United States,38.7251776,-105.607716,624,4,1560.964613,4,200242.314287
20130731,10,CO ,Colorado,United States,38.7251776,-105.607716,261,2,397.557275,2,50524.427225
20130830,10,CO ,Colorado,United States,38.7251776,-105.607716,230,1,66.71673799999999,1,30922.353662
20130930,10,CO ,Colorado,United States,38.7251776,-105.607716,503,4,257.757748,4,166991.781652
20131030,10,CO ,Colorado,United States,38.7251776,-105.607716,164,2,0.0,2,61195.974
20131130,10,CO ,Colorado,United States,38.7251776,-105.607716,114,1,6.889124,1,14805.523076
20131231,10,CO ,Colorado,United States,38.7251776,-105.607716,337,4,2124.2693,4,159550.1987
20140129,10,CO ,Colorado,United States,38.7251776,-105.607716,99,2,0.0,2,52975.794
20140301,10,CO ,Colorado,United States,38.7251776,-105.607716,184,1,35.947124,1,27769.015076
20140331,10,CO ,Colorado,United States,38.7251776,-105.607716,472,4,788.676179,4,144785.649521
20140501,10,CO ,Colorado,United States,38.7251776,-105.607716,158,2,451.992,2,45916.71
20110701,11,CT ,Connecticut,United States,41.6500201,-72.7342163,32,1,0.0,1,18320.6894
20110801,11,CT ,Connecticut,United States,41.6500201,-72.7342163,25,2,0.0,2,13751.876
20110831,11,CT ,Connecticut,United States,41.6500201,-72.7342163,3,2,0.0,2,63.3808
20111001,11,CT ,Connecticut,United States,41.6500201,-72.7342163,36,1,0.0,1,22817.6077
20111031,11,CT ,Connecticut,United States,41.6500201,-72.7342163,55,2,0.0,2,35867.3828
20120101,11,CT ,Connecticut,United States,41.6500201,-72.7342163,22,1,0.0,1,11924.1917
20120129,11,CT ,Connecticut,United States,41.6500201,-72.7342163,46,2,0.0,2,34885.8529
20120330,11,CT ,Connecticut,United States,41.6500201,-72.7342163,36,1,0.0,1,23312.9857
20120430,11,CT ,Connecticut,United States,41.6500201,-72.7342163,53,2,0.0,2,28224.634000000002
20120530,11,CT ,Connecticut,United States,41.6500201,-72.7342163,164,2,71.330024,2,69865.699676
20120630,11,CT ,Connecticut,United States,41.6500201,-72.7342163,133,1,422.8146,1,69729.7597
20120731,11,CT ,Connecticut,United States,41.6500201,-72.7342163,59,2,0.0,2,11526.4381
20120830,11,CT ,Connecticut,United States,41.6500201,-72.7342163,144,2,49.38700000000001,2,67670.9275
20120930,11,CT ,Connecticut,United States,41.6500201,-72.7342163,94,1,0.0,1,46280.8779
20121030,11,CT ,Connecticut,United States,41.6500201,-72.7342163,31,2,0.0,2,9526.0566
20121130,11,CT ,Connecticut,United States,41.6500201,-72.7342163,93,2,5.288207999999999,2,50887.384792
20121231,11,CT ,Connecticut,United States,41.6500201,-72.7342163,56,1,0.0,1,35380.64
20130128,11,CT ,Connecticut,United States,41.6500201,-72.7342163,31,2,0.0,2,15257.4162
20130228,11,CT ,Connecticut,United States,41.6500201,-72.7342163,147,2,16.715600000000002,2,73855.015
20130330,11,CT ,Connecticut,United States,41.6500201,-72.7342163,81,1,0.0,1,38464.61
20130430,11,CT ,Connecticut,United States,41.6500201,-72.7342163,36,2,0.0,2,10421.9109
20130530,11,CT ,Connecticut,United States,41.6500201,-72.7342163,152,3,1323.806175,3,68192.396325
20130630,11,CT ,Connecticut,United States,41.6500201,-72.7342163,83,2,217.04632400000003,2,47559.851876
20130731,11,CT ,Connecticut,United States,41.6500201,-72.7342163,120,1,6.898926,1,12423.524874
20130830,11,CT ,Connecticut,United States,41.6500201,-72.7342163,139,3,40.419225000000004,3,72704.185275
20130930,11,CT ,Connecticut,United States,41.6500201,-72.7342163,1,1,0.0,1,202.332
20131130,11,CT ,Connecticut,United States,41.6500201,-72.7342163,93,3,0.0,3,57036.516
20131231,11,CT ,Connecticut,United States,41.6500201,-72.7342163,31,2,0.0,2,20059.644
20140129,11,CT ,Connecticut,United States,41.6500201,-72.7342163,26,2,0.0,2,11776.41
20140301,11,CT ,Connecticut,United States,41.6500201,-72.7342163,141,3,32.720325,3,67305.038175
20140331,11,CT ,Connecticut,United States,41.6500201,-72.7342163,58,2,0.0,2,35404.542
20140501,11,CT ,Connecticut,United States,41.6500201,-72.7342163,79,1,5.9334,1,7927.8006000000005
20110602,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,699.0982
20110604,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110605,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110606,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110608,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3399.99
20110610,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110611,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110614,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,699.0982
20110621,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3374.99
20110623,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110624,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110627,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,699.0982
20110628,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110705,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,699.0982
20110706,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110708,14,ENG,England,United Kingdom,52.5310214,-1.2649062,3,3,0.0,3,7855.638199999999
20110712,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110715,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3399.99
20110720,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110721,14,ENG,England,United Kingdom,52.5310214,-1.2649062,2,2,0.0,2,6953.26
20110724,14,ENG,England,United Kingdom,52.5310214,-1.2649062,2,2,0.0,2,6978.26
20110726,14,ENG,England,United Kingdom,52.5310214,-1.2649062,3,3,0.0,3,10734.81
20110728,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110730,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3399.99
20110801,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110802,14,ENG,England,United Kingdom,52.5310214,-1.2649062,2,2,0.0,2,7156.54
20110804,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3399.99
20110806,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110808,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110809,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3374.99
20110813,14,ENG,England,United Kingdom,52.5310214,-1.2649062,2,2,0.0,2,1398.1964
20110817,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3399.99
20110818,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110820,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110821,14,ENG,England,United Kingdom,52.5310214,-1.2649062,2,2,0.0,2,4099.0882
20110822,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110825,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110826,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110827,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,699.0982
20110828,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110830,14,ENG,England,United Kingdom,52.5310214,-1.2649062,2,2,0.0,2,7156.54
20110831,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110904,14,ENG,England,United Kingdom,52.5310214,-1.2649062,2,2,0.0,2,4099.0882
20110906,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110907,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110908,14,ENG,England,United Kingdom,52.5310214,-1.2649062,2,2,0.0,2,7156.54
20110909,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110910,14,ENG,England,United Kingdom,52.5310214,-1.2649062,2,2,0.0,2,7156.54
20110911,14,ENG,England,United Kingdom,52.5310214,-1.2649062,2,2,0.0,2,6978.26
20110919,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110920,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110922,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20110926,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,699.0982
20110927,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,699.0982
20110928,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111007,14,ENG,England,United Kingdom,52.5310214,-1.2649062,2,2,0.0,2,4277.3682
20111012,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111013,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3399.99
20111014,14,ENG,England,United Kingdom,52.5310214,-1.2649062,2,2,0.0,2,4277.3682
20111020,14,ENG,England,United Kingdom,52.5310214,-1.2649062,2,2,0.0,2,4277.3682
20111027,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111029,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111101,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,699.0982
20111102,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111108,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111111,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111112,14,ENG,England,United Kingdom,52.5310214,-1.2649062,3,3,0.0,3,10149.97
20111113,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111114,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111117,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111118,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111120,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,699.0982
20111121,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111122,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111127,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111128,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111130,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111202,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111203,14,ENG,England,United Kingdom,52.5310214,-1.2649062,2,2,0.0,2,6774.98
20111204,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3399.99
20111207,14,ENG,England,United Kingdom,52.5310214,-1.2649062,2,2,0.0,2,4277.3682
20111211,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111213,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111214,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111215,14,ENG,England,United Kingdom,52.5310214,-1.2649062,2,2,0.0,2,6953.26
20111218,14,ENG,England,United Kingdom,52.5310214,-1.2649062,3,3,0.0,3,10734.81
20111219,14,ENG,England,United Kingdom,52.5310214,-1.2649062,3,3,0.0,3,10734.81
20111220,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111221,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20111226,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3374.99
20111230,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20120101,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20120102,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
20120104,14,ENG,England,United Kingdom,52.5310214,-1.2649062,2,2,0.0,2,4277.3682
20120105,14,ENG,England,United Kingdom,52.5310214,-1.2649062,1,1,0.0,1,3578.27
